"Metotrexato";"Fauldexato";"Solução injetável";"25 mg/ml";"Autorizado";"N";"Hospira Portugal, Lda.";
"Metotrexato";"Ledertrexato";"Comprimido";"2.5 mg";"Autorizado";"N";"Laboratórios Pfizer, Lda.";
"Metotrexato";"Metex";"Solução injetável";"50 mg/ml";"Autorizado";"N";"   Medac Gesellschalft fur Klinische Spezialpraparate GmbH";
"Metotrexato";"Metex PEN";"Solução injetável em caneta pré-cheia";"10 mg/0.2 ml";"Autorizado";"N";"Medac Gesellschalft fur Klinische Spezialpraparate GmbH";
"Metotrexato";"Metex PEN";"Solução injetável em caneta pré-cheia";"12.5 mg/0.25 ml";"Autorizado";"N";"Medac Gesellschalft fur Klinische Spezialpraparate GmbH";
"Metotrexato";"Metex PEN";"Solução injetável em caneta pré-cheia";"15 mg/0.3 ml";"Autorizado";"N";"Medac Gesellschalft fur Klinische Spezialpraparate GmbH";
"Metotrexato";"Metex PEN";"Solução injetável em caneta pré-cheia";"17.5 mg/0.35 ml";"Autorizado";"N";"Medac Gesellschalft fur Klinische Spezialpraparate GmbH";
"Metotrexato";"Metex PEN";"Solução injetável em caneta pré-cheia";"20 mg/0.4 ml";"Autorizado";"N";"Medac Gesellschalft fur Klinische Spezialpraparate GmbH";
"Metotrexato";"Metex PEN";"Solução injetável em caneta pré-cheia";"22.5 mg/0.45 ml";"Autorizado";"N";"Medac Gesellschalft fur Klinische Spezialpraparate GmbH";
"Metotrexato";"Metex PEN";"Solução injetável em caneta pré-cheia";"25 mg/0.5 ml";"Autorizado";"N";"Medac Gesellschalft fur Klinische Spezialpraparate GmbH";
"Metotrexato";"Metex PEN";"Solução injetável em caneta pré-cheia";"27.5 mg/0.55 ml";"Autorizado";"N";"Medac Gesellschalft fur Klinische Spezialpraparate GmbH";
"Metotrexato";"Metex PEN";"Solução injetável em caneta pré-cheia";"30 mg/0.6 ml";"Autorizado";"N";"Medac Gesellschalft fur Klinische Spezialpraparate GmbH";
"Metotrexato";"Metex PEN";"Solução injetável em caneta pré-cheia";"7.5 mg/0.15 ml";"Autorizado";"N";"Medac Gesellschalft fur Klinische Spezialpraparate GmbH";
"Metotrexato";"Metoject";"Solução injetável";"10 mg/ml";"Autorizado";"N";"   Medac Gesellschalft fur Klinische Spezialpraparate GmbH";
"Metotrexato";"Metotrexato Accord";"Concentrado para solução para perfusão";"100 mg/ml";"Autorizado";"S";"Accord Healthcare Limited";
"Metotrexato";"Metotrexato Accord";"Solução injetável";"25 mg/ml";"Autorizado";"S";"Accord Healthcare Limited";
"Metotrexato";"Metotrexato Actavis";"   Solução injetável ou para perfusão";"25 mg/ml";"Autorizado";"N";"Actavis Group PTC ehf.";
"Metotrexato";"Metotrexato Mylan";"   Solução injetável ou para perfusão";"25 mg/ml";"Autorizado";"S";"Mylan, Lda.";
"Metotrexato";"Metotrexato Sandoz";"Solução injetável";"20 mg/ml";"Autorizado";"N";"Sandoz Farmacêutica, Lda.";
"Metotrexato";"Metotrexato Sandoz";"Solução injetável em seringa pré-cheia";"10 mg/ml";"Autorizado";"N";"Sandoz Farmacêutica, Lda.";
"Metotrexato";"Metotrexato Teva 100 mg/ml Solução Injectável";"Solução injetável";"100 mg/ml";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Metotrexato";"Metotrexato Teva 25 mg/ml Solução Injectável";"Solução injetável";"25 mg/ml";"Autorizado";"S";"Teva Pharma - Produtos Farmacêuticos, Lda.";
"Metoxipolietilenoglicol-epoetina beta";"Mircera";"Solução injetável";"100 µg/0.3 ml";"Autorizado";"N";"Roche Registration, Ltd.";
"Metoxipolietilenoglicol-epoetina beta";"Mircera";"Solução injetável";"120 µg/0.3 ml";"Autorizado";"N";"Roche Registration, Ltd.";
"Metoxipolietilenoglicol-epoetina beta";"Mircera";"Solução injetável";"150 µg/0.3 ml";"Autorizado";"N";"Roche Registration, Ltd.";
"Metoxipolietilenoglicol-epoetina beta";"Mircera";"Solução injetável";"200 µg/0.3 ml";"Autorizado";"N";"Roche Registration, Ltd.";
"Metoxipolietilenoglicol-epoetina beta";"Mircera";"Solução injetável";"250 µg/0.3 ml";"Autorizado";"N";"Roche Registration, Ltd.";
"Metoxipolietilenoglicol-epoetina beta";"Mircera";"Solução injetável";"30 µg/0.3 ml";"Autorizado";"N";"Roche Registration, Ltd.";
"Metoxipolietilenoglicol-epoetina beta";"Mircera";"Solução injetável";"300 µg/ml";"Autorizado";"N";"Roche Registration, Ltd.";
"Metoxipolietilenoglicol-epoetina beta";"Mircera";"Solução injetável";"360 µg/0.6 ml";"Autorizado";"N";"Roche Registration, Ltd.";
"Metoxipolietilenoglicol-epoetina beta";"Mircera";"Solução injetável";"40 µg/0.3 ml";"Autorizado";"N";"Roche Registration, Ltd.";
"Metoxipolietilenoglicol-epoetina beta";"Mircera";"Solução injetável";"50 µg/0.3 ml";"Autorizado";"N";"Roche Registration, Ltd.";
"Metoxipolietilenoglicol-epoetina beta";"Mircera";"Solução injetável";"60 µg/0.3 ml";"Autorizado";"N";"Roche Registration, Ltd.";
"Metoxipolietilenoglicol-epoetina beta";"Mircera";"Solução injetável";"75 µg/0.3 ml";"Autorizado";"N";"Roche Registration, Ltd.";
"Metoxsaleno";"Uvadex";"Solução para modificação de fração sanguínea";"20 µg/ml";"Autorizado";"N";"Therakos (UK) Limited";
"Metronidazol";"Dumozol Creme";"Creme";"10 mg/g";"Autorizado";"N";"Aurovitas Unipessoal, Lda.";
"Metronidazol";"Flagyl";"Comprimido revestido";"250 mg";"Autorizado";"N";"Laboratórios Vitória, S.A.";
"Metronidazol";"Flagyl";"Óvulo";"500 mg";"Autorizado";"N";"Laboratórios Vitória, S.A.";
"Metronidazol";"Metroderme";"Creme";"7.5 mg/g";"Autorizado";"N";"Laboratorios Galderma S.A. - Sucursal em Portugal";
"Metronidazol";"Metroderme";"Emulsão cutânea";"7.5 mg/g";"Autorizado";"N";"Laboratorios Galderma S.A. - Sucursal em Portugal";
"Metronidazol";"Metroderme";"Gel";"7.5 mg/g";"Autorizado";"N";"Laboratorios Galderma S.A. - Sucursal em Portugal";
"Metronidazol";"Metronidazol APS";"Solução para perfusão";"5 mg/ml";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Metronidazol";"Metronidazol Basi";"Solução para perfusão";"5 mg/ml";"Autorizado";"S";"Laboratórios Basi - Indústria Farmacêutica, S.A";
"Metronidazol";"Metronidazol Generis";"Solução para perfusão";"5 mg/ml";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Metronidazol";"Metronidazol Iv Braun";"Solução para perfusão";"5 mg/ml";"Autorizado";"N";"B. Braun Medical, Lda.";
"Metronidazol";"Metronidazol Labesfal";"Solução para perfusão";"5 mg/ml";"Autorizado";"S";"Labesfal - Laboratórios Almiro, S.A.";
"Metronidazol";"Rodermil";"Emulsão cutânea";"10 mg/g";"Autorizado";"N";"Laboratório Edol - Produtos Farmacêuticos, S.A.";
"Metronidazol";"Rosiced";"Creme";"7.5 mg/g";"Autorizado";"N";"Pierre Fabre Dermo-Cosmétique Portugal, Lda.";
"Mexazolam";"Sedoxil";"Comprimido";"1 mg";"Autorizado";"N";"Medibial - Produtos Médicos e Farmacêuticos, S.A.";
"Mianserina";"Tolvon";"Comprimido revestido";"30 mg";"Autorizado";"N";"Merck Sharp & Dohme, Lda.";
"Micafungina";"Mycamine";"Pó para solução para perfusão";"100 mg";"Autorizado";"N";"Astellas Pharma Europe B.V.";
"Micafungina";"Mycamine";"Pó para solução para perfusão";"50 mg";"Autorizado";"N";"Astellas Pharma Europe B.V.";
"Micofenolato de mofetil";"Cellcept";"Comprimido revestido";"500 mg";"Autorizado";"N";"Roche Registration, Ltd.";
"Micofenolato de mofetil";"Cellcept";"Cápsula";"250 mg";"Autorizado";"N";"Roche Registration, Ltd.";
"Micofenolato de mofetil";"Cellcept";"Pó para solução para perfusão";"500 mg";"Autorizado";"N";"Roche Registration, Ltd.";
"Micofenolato de mofetil";"Cellcept";"Pó para suspensão oral";"1000 mg/5 ml";"Autorizado";"N";"Roche Registration, Ltd.";
"Micofenolato de mofetil";"Micofenolato de Mofetil Accord";"Comprimido revestido por película";"500 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Micofenolato de mofetil";"Micofenolato de Mofetil Accord";"Cápsula";"250 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Micofenolato de mofetil";"Micofenolato de Mofetil Actavis";"Comprimido revestido por película";"500 mg";"Autorizado";"S";"Actavis Group PTC ehf.";
"Micofenolato de mofetil";"Micofenolato de Mofetil Actavis";"Cápsula";"250 mg";"Autorizado";"S";"Actavis Group PTC ehf.";
"Micofenolato de mofetil";"Micofenolato de Mofetil Aristo";"Comprimido revestido por película";"500 mg";"Autorizado";"S";"Aristo Pharma Iberia, SL";
"Micofenolato de mofetil";"Micofenolato de Mofetil Aristo";"Cápsula";"250 mg";"Autorizado";"S";"Aristo Pharma Iberia, SL";
"Micofenolato de mofetil";"Micofenolato de Mofetil Farmoz";"Comprimido revestido por película";"250 mg";"Autorizado";"S";"Farmoz - Sociedade Técnico Medicinal, S.A.";
"Micofenolato de mofetil";"Micofenolato de Mofetil Farmoz";"Comprimido revestido por película";"500 mg";"Autorizado";"S";"Farmoz - Sociedade Técnico Medicinal, S.A.";
"Micofenolato de mofetil";"Micofenolato de Mofetil Germed";"Comprimido revestido por película";"500 mg";"Autorizado";"S";"Germed Farmacêutica, Lda.";
"Micofenolato de mofetil";"Micofenolato de Mofetil Sandoz";"Comprimido revestido por película";"500 mg";"Autorizado";"S";"   Sandoz Farmacêutica, Lda.";
"Micofenolato de mofetil";"Micofenolato de Mofetil Sandoz";"Cápsula";"250 mg";"Autorizado";"S";"   Sandoz Farmacêutica, Lda.";
"Micofenolato de mofetil";"Micofenolato de Mofetil Tecnigen";"Comprimido revestido por película";"250 mg";"Autorizado";"S";"Pentafarma - Sociedade Técnico-Medicinal, S.A.";
"Micofenolato de mofetil";"Micofenolato de Mofetil Tecnigen";"Comprimido revestido por película";"500 mg";"Autorizado";"S";"Pentafarma - Sociedade Técnico-Medicinal, S.A.";
"Micofenolato de mofetil";"Micofenolato de mofetil Bluelife";"Comprimido revestido por película";"500 mg";"Autorizado";"S";"Bluelife, Sociedade Unipessoal Lda.";
"Micofenolato de mofetil";"Micofenolato de mofetil Generis";"Comprimido revestido por película";"500 mg";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Micofenolato de mofetil";"Micofenolato de mofetil Generis";"Cápsula";"250 mg";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Micofenolato de mofetil";"Micofenolato de mofetil Mylan";"Comprimido revestido por película";"500 mg";"Autorizado";"S";"Mylan, Lda.";
"Micofenolato de mofetil";"Micofenolato de mofetil Normon";"Comprimido revestido por película";"500 mg";"Autorizado";"S";"Laboratórios Normon, S.A.";
"Micofenolato de mofetil";"Micofenolato de mofetil Stada";"Comprimido revestido por película";"500 mg";"Autorizado";"S";"Stada, Lda.";
"Micofenolato de mofetil";"Micofenolato de mofetil Stada";"Cápsula";"250 mg";"Autorizado";"S";"Stada, Lda.";
"Micofenolato de mofetil";"Mifedam";"Comprimido revestido por película";"500 mg";"Autorizado";"S";"Pharmacare Premium Limited";
"Micofenolato de mofetil";"Mowel";"Comprimido revestido por película";"250 mg";"Autorizado";"S";"Tecnimede - Sociedade Técnico-Medicinal, S.A.";
"Micofenolato de mofetil";"Mowel";"Comprimido revestido por película";"500 mg";"Autorizado";"S";"Tecnimede - Sociedade Técnico-Medicinal, S.A.";
"Micofenolato de mofetil";"Myclausen";"Comprimido revestido por película";"500 mg";"Autorizado";"S";"Herbert J. Passauer GmbH & Co. KG";
"Micofenolato de mofetil";"Myclausen";"Cápsula";"250 mg";"Autorizado";"S";"Herbert J. Passauer GmbH & Co. KG";
"Micofenolato de mofetil";"Mycophenolate Mofetil Teva";"Comprimido revestido por película";"500 mg";"Autorizado";"S";"Teva Pharma, B.V.";
"Micofenolato de mofetil";"Mycophenolate Mofetil Teva";"Cápsula";"250 mg";"Autorizado";"S";"Teva Pharma, B.V.";
"Micofenolato de mofetil";"Myfenax";"Comprimido revestido por película";"500 mg";"Autorizado";"S";"Teva Pharma, B.V.";
"Micofenolato de mofetil";"Myfenax";"Cápsula";"250 mg";"Autorizado";"S";"Teva Pharma, B.V.";
"Miconazol";"Daktarin";"Creme";"20 mg/g";"Autorizado";"N";"Johnson & Johnson, Lda.";
"Miconazol";"Daktarin";"Gel oral";"20 mg/g";"Autorizado";"N";"Johnson & Johnson, Lda.";
"Miconazol + Hidrocortisona";"Daktacort";"Creme";"20 mg/g + 10 mg/g";"Autorizado";"N";"Johnson & Johnson, Lda.";
"Midazolam";"Buccolam";"Solução bucal";"10 mg/2 ml";"Autorizado";"N";"ViroPharma SPRL - BVBA";
"Midazolam";"Buccolam";"Solução bucal";"2.5 mg/0.5 ml";"Autorizado";"N";"ViroPharma SPRL - BVBA";
"Midazolam";"Buccolam";"Solução bucal";"5 mg/1 ml";"Autorizado";"N";"ViroPharma SPRL - BVBA";
"Midazolam";"Buccolam";"Solução bucal";"7.5 mg/1.5 ml";"Autorizado";"N";"ViroPharma SPRL - BVBA";
"Midazolam";"Dormicum";"Comprimido revestido";"15 mg";"Autorizado";"N";"Roche Farmacêutica Química, Lda.";
"Midazolam";"Dormicum";"Solução injetável";"15 mg/3 ml";"Autorizado";"N";"Roche Farmacêutica Química, Lda.";
"Midazolam";"Dormicum";"Solução injetável";"50 mg/10 ml";"Autorizado";"N";"Roche Farmacêutica Química, Lda.";
"Midazolam";"Midazolam 1 mg/ml Fresenius";"Solução injetável";"10 mg/10 ml";"Autorizado";"S";"   Fresenius Kabi Pharma Portugal, Lda";
"Midazolam";"Midazolam 1 mg/ml Fresenius";"Solução injetável";"2 mg/2 ml";"Autorizado";"S";"   Fresenius Kabi Pharma Portugal, Lda";
"Midazolam";"Midazolam 1 mg/ml Fresenius";"Solução injetável";"5 mg/5 ml";"Autorizado";"S";"   Fresenius Kabi Pharma Portugal, Lda";
"Midazolam";"Midazolam 2 mg/ml Fresenius";"Solução injetável";"10 mg/5 ml";"Autorizado";"N";"   Fresenius Kabi Pharma Portugal, Lda";
"Midazolam";"Midazolam 5 mg/ml Fresenius";"Solução injetável";"10 mg/2 ml";"Autorizado";"N";"   Fresenius Kabi Pharma Portugal, Lda";
"Midazolam";"Midazolam 5 mg/ml Fresenius";"Solução injetável";"15 mg/3 ml";"Autorizado";"N";"   Fresenius Kabi Pharma Portugal, Lda";
"Midazolam";"Midazolam 5 mg/ml Fresenius";"Solução injetável";"25 mg/5 ml";"Autorizado";"N";"   Fresenius Kabi Pharma Portugal, Lda";
"Midazolam";"Midazolam 5 mg/ml Fresenius";"Solução injetável";"5 mg/1 ml";"Autorizado";"N";"   Fresenius Kabi Pharma Portugal, Lda";
"Midazolam";"Midazolam 5 mg/ml Fresenius";"Solução injetável";"50 mg/10 ml";"Autorizado";"N";"   Fresenius Kabi Pharma Portugal, Lda";
"Midazolam";"Midazolam 5 mg/ml Fresenius";"Solução injetável";"90 mg/18 ml";"Autorizado";"N";"   Fresenius Kabi Pharma Portugal, Lda";
"Midazolam";"Midazolam Accord";"   Solução injetável ou para perfusão";"15 mg/3 ml";"Autorizado";"S";"Accord Healthcare Limited";
"Midazolam";"Midazolam Accord";"   Solução injetável ou para perfusão";"5 mg/1 ml";"Autorizado";"S";"Accord Healthcare Limited";
"Midazolam";"Midazolam Accord";"   Solução injetável ou para perfusão";"5 mg/5 ml";"Autorizado";"S";"Accord Healthcare Limited";
"Midazolam";"Midazolam Accord";"   Solução injetável ou para perfusão";"50 mg/10 ml";"Autorizado";"S";"Accord Healthcare Limited";
"Midazolam";"Midazolam B. Braun";"Solução injetável";"100 mg/100 ml";"Autorizado";"S";"B. Braun Melsungen A.G.";
"Midazolam";"Midazolam B. Braun";"Solução injetável";"15 mg/3 ml";"Autorizado";"S";"B. Braun Melsungen A.G.";
"Midazolam";"Midazolam B. Braun";"Solução injetável";"5 mg/1 ml";"Autorizado";"S";"B. Braun Melsungen A.G.";
"Midazolam";"Midazolam B. Braun";"Solução injetável";"5 mg/5 ml";"Autorizado";"S";"B. Braun Melsungen A.G.";
"Midazolam";"Midazolam B. Braun";"Solução injetável";"50 mg/10 ml";"Autorizado";"S";"B. Braun Melsungen A.G.";
"Midazolam";"Midazolam B. Braun";"Solução injetável";"50 mg/50 ml";"Autorizado";"S";"B. Braun Melsungen A.G.";
"Midazolam";"Midazolam Basi";"Solução injetável";"15 mg/3 ml";"Autorizado";"S";"Laboratórios Basi - Indústria Farmacêutica, S.A";
"Midazolam";"Midazolam Color";"Solução injetável";"10 mg/2 ml";"Autorizado";"S";"Color Pharma, Lda.";
"Midazolam";"Midazolam Color";"Solução injetável";"10 mg/5 ml";"Autorizado";"S";"Color Pharma, Lda.";
"Midazolam";"Midazolam Color";"Solução injetável";"5 mg/5 ml";"Autorizado";"S";"Color Pharma, Lda.";
"Midazolam";"Midazolam Combino";"Solução injetável";"15 mg/3 ml";"Autorizado";"S";"Accord Healthcare Limited";
"Midazolam";"Midazolam Combino";"Solução injetável";"50 mg/10 ml";"Autorizado";"S";"Accord Healthcare Limited";
"Midazolam";"Midazolam Farmoz";"Solução injetável";"15 mg/3 ml";"Autorizado";"S";"Farmoz - Sociedade Técnico Medicinal, S.A.";
"Midazolam";"Midazolam Farmoz";"Solução injetável";"50 mg/10 ml";"Autorizado";"S";"Farmoz - Sociedade Técnico Medicinal, S.A.";
"Midazolam";"Midazolam Generis";"Solução injetável";"10 mg/10 ml";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Midazolam";"Midazolam Generis";"Solução injetável";"10 mg/2 ml";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Midazolam";"Midazolam Generis";"Solução injetável";"15 mg/3 ml";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Midazolam";"Midazolam Generis";"Solução injetável";"2 mg/2 ml";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Midazolam";"Midazolam Generis";"Solução injetável";"25 mg/5 ml";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Midazolam";"Midazolam Generis";"Solução injetável";"5 mg/1 ml";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Midazolam";"Midazolam Generis";"Solução injetável";"5 mg/5 ml";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Midazolam";"Midazolam Generis";"Solução injetável";"50 mg/10 ml";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Midazolam";"Midazolam Generis";"Solução injetável";"90 mg/18 ml";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Midazolam";"Midazolam Hameln 1 mg/ml Solução Injectável";"Solução injetável";"10 mg/10 ml";"Autorizado";"S";"Hameln Pharma Plus GmbH";
"Midazolam";"Midazolam Hameln 1 mg/ml Solução Injectável";"Solução injetável";"2 mg/2 ml";"Autorizado";"S";"Hameln Pharma Plus GmbH";
"Midazolam";"Midazolam Hameln 1 mg/ml Solução Injectável";"Solução injetável";"5 mg/5 ml";"Autorizado";"S";"Hameln Pharma Plus GmbH";
"Midazolam";"Midazolam Hameln 1 mg/ml Solução Injectável";"Solução injetável";"50 mg/50 ml";"Autorizado";"S";"Hameln Pharma Plus GmbH";
"Midazolam";"Midazolam Hameln 5 mg/ml Solução Injectável";"Solução injetável";"10 mg/2 ml";"Autorizado";"S";"Hameln Pharma Plus GmbH";
"Midazolam";"Midazolam Hameln 5 mg/ml Solução Injectável";"Solução injetável";"15 mg/3 ml";"Autorizado";"S";"Hameln Pharma Plus GmbH";
"Midazolam";"Midazolam Hameln 5 mg/ml Solução Injectável";"Solução injetável";"25 mg/5 ml";"Autorizado";"S";"Hameln Pharma Plus GmbH";
"Midazolam";"Midazolam Hameln 5 mg/ml Solução Injectável";"Solução injetável";"5 mg/1 ml";"Autorizado";"S";"Hameln Pharma Plus GmbH";
"Midazolam";"Midazolam Hameln 5 mg/ml Solução Injectável";"Solução injetável";"50 mg/10 ml";"Autorizado";"S";"Hameln Pharma Plus GmbH";
"Midazolam";"Midazolam Hameln 5 mg/ml Solução Injectável";"Solução injetável";"90 mg/18 ml";"Autorizado";"S";"Hameln Pharma Plus GmbH";
"Midazolam";"Midazolam Hikma";"Solução injetável";"15 mg/3 ml";"Autorizado";"S";"Hikma Farmacêutica (Portugal), S.A.";
"Midazolam";"Midazolam Hikma";"Solução injetável";"5 mg/1 ml";"Autorizado";"S";"Hikma Farmacêutica (Portugal), S.A.";
"Midazolam";"Midazolam Hikma";"Solução injetável";"50 mg/10 ml";"Autorizado";"S";"Hikma Farmacêutica (Portugal), S.A.";
"Midazolam";"Midazolam Labesfal 15 mg/3 ml Solução injectável";"Solução injetável";"15 mg/3 ml";"Autorizado";"S";"Labesfal - Laboratórios Almiro, S.A.";
